from;to;obsolete;new
2004;2005;23032018;23032010
2004;2005;25240030;25240000
2004;2005;25240080;25240000
2004;2005;28419010;28419080
2004;2005;28419090;28419080
2004;2005;52061510;52061500
2004;2005;52061590;52061500
2004;2005;52062510;52062500
2004;2005;52062590;52062500
2004;2005;52094910;52094900
2004;2005;52094990;52094900
2004;2005;52101110;52101100
2004;2005;52101190;52101100
2004;2005;52102110;52102100
2004;2005;52102190;52102100
2004;2005;52103110;52103100
2004;2005;52103190;52103100
2004;2005;54011011;54011012
2004;2005;54011011;54011014
2004;2005;54011019;54011016
2004;2005;54011019;54011018
2004;2005;55081011;55081010
2004;2005;55081019;55081010
2004;2005;55092110;55092100
2004;2005;55092190;55092100
2004;2005;55092210;55092200
2004;2005;55092290;55092200
2004;2005;55093110;55093100
2004;2005;55093190;55093100
2004;2005;55093210;55093200
2004;2005;55093290;55093200
2004;2005;55094110;55094100
2004;2005;55094190;55094100
2004;2005;55094210;55094200
2004;2005;55094290;55094200
2004;2005;55095210;55095200
2004;2005;55095290;55095200
2004;2005;55096110;55096100
2004;2005;55096190;55096100
2004;2005;55099110;55099100
2004;2005;55099190;55099100
2004;2005;55152910;55152900
2004;2005;55152930;55152900
2004;2005;55152990;55152900
2004;2005;55159211;55159210
2004;2005;55159219;55159210
2004;2005;55159291;55159290
2004;2005;55159299;55159290
2004;2005;56022910;56022900
2004;2005;56022990;56022900
2004;2005;57011091;57011090
2004;2005;57011093;57011090
2004;2005;57011099;57011090
2004;2005;57023100;57023110
2004;2005;57023100;57023180
2004;2005;57023200;57023210
2004;2005;57023200;57023290
2004;2005;57023910;57023900
2004;2005;57023990;57023900
2004;2005;57024910;57024900
2004;2005;57024990;57024900
2004;2005;57025200;57025210
2004;2005;57025200;57025290
2004;2005;57029200;57029210
2004;2005;57029200;57029290
2004;2005;57033051;57033081
2004;2005;57033059;57033089
2004;2005;57033091;57033081
2004;2005;57033099;57033089
2004;2005;57039000;57039010
2004;2005;57039000;57039090
2004;2005;58039030;58039040
2004;2005;58039050;58039040
2004;2005;60012910;60012900
2004;2005;60012990;60012900
2004;2005;60019110;60019100
2004;2005;60019130;60019100
2004;2005;60019150;60019100
2004;2005;60019190;60019100
2004;2005;60019210;60019200
2004;2005;60019230;60019200
2004;2005;60019250;60019200
2004;2005;60019290;60019200
2004;2005;60019910;60019900
2004;2005;60019990;60019900
2004;2005;61034110;61034100
2004;2005;61034190;61034100
2004;2005;61034210;61034200
2004;2005;61034290;61034200
2004;2005;61034310;61034300
2004;2005;61034390;61034300
2004;2005;61034910;61034900
2004;2005;61034991;61034900
2004;2005;61034999;61034900
2004;2005;61046110;61046100
2004;2005;61046190;61046100
2004;2005;61046210;61046200
2004;2005;61046290;61046200
2004;2005;61046310;61046300
2004;2005;61046390;61046300
2004;2005;61046910;61046900
2004;2005;61046991;61046900
2004;2005;61046999;61046900
2004;2005;61079110;61079100
2004;2005;61079190;61079100
2004;2005;61083110;61083100
2004;2005;61083190;61083100
2004;2005;61083211;61083200
2004;2005;61083219;61083200
2004;2005;61083290;61083200
2004;2005;61089110;61089100
2004;2005;61089190;61089100
2004;2005;61089910;61089900
2004;2005;61089990;61089900
2004;2005;62046180;62046185
2004;2005;62046190;62046185
2004;2005;62079110;62079100
2004;2005;62079190;62079100
2004;2005;62081910;62081900
2004;2005;62081990;62081900
2004;2005;62089111;62089100
2004;2005;62089119;62089100
2004;2005;62089190;62089100
2004;2005;62101091;62101090
2004;2005;62101099;62101090
2004;2005;63012091;63012090
2004;2005;63012099;63012090
2004;2005;63021010;63021000
2004;2005;63021090;63021000
2004;2005;63023110;63023100
2004;2005;63023190;63023100
2004;2005;63023910;63023920
2004;2005;63023930;63023920
2004;2005;63025110;63025100
2004;2005;63025190;63025100
2004;2005;63029110;63029100
2004;2005;63029190;63029100
2004;2005;72085220;72085291
2004;2005;72085280;72085210
2004;2005;72085280;72085299
2004;2005;72085300;72085310
2004;2005;72085300;72085390
2004;2005;85161091;85161090
2004;2005;85161099;85161090
2005;2006;04069002;04069013
2005;2006;04069002;04069015
2005;2006;04069002;04069017
2005;2006;04069003;04069013
2005;2006;04069003;04069015
2005;2006;04069003;04069017
2005;2006;04069004;04069013
2005;2006;04069004;04069015
2005;2006;04069004;04069017
2005;2006;04069005;04069013
2005;2006;04069005;04069015
2005;2006;04069005;04069017
2005;2006;04069006;04069013
2005;2006;04069006;04069015
2005;2006;04069006;04069017
2005;2006;04069013;04069013
2005;2006;04069015;04069015
2005;2006;04069017;04069017
2005;2006;11042915;11042918
2005;2006;11042919;11042918
2005;2006;11042931;11042930
2005;2006;11042935;11042930
2005;2006;11042939;11042930
2005;2006;20089925;20089924
2005;2006;20089926;20089924
2005;2006;20089932;20089931
2005;2006;20089933;20089931
2005;2006;20098032;20098034
2005;2006;20098033;20098034
2005;2006;20098083;20098085
2005;2006;20098084;20098085
2005;2006;29053980;29053925
2005;2006;29053980;29053985
2005;2006;29322980;29322960
2005;2006;29322980;29322985
2005;2006;39172191;39172190
2005;2006;39172199;39172190
2005;2006;39172291;39172290
2005;2006;39172299;39172290
2005;2006;39172391;39172390
2005;2006;39172399;39172390
2005;2006;39172991;39172990
2005;2006;39172999;39172990
2005;2006;39173110;39173100
2005;2006;39173190;39173100
2005;2006;39173310;39173300
2005;2006;39173390;39173300
2005;2006;39173991;39173990
2005;2006;39173999;39173990
2005;2006;39174010;39174000
2005;2006;39174090;39174000
2005;2006;39269010;39269098
2005;2006;39269099;39269098
2005;2006;40021900;40021910
2005;2006;40021900;40021920
2005;2006;40021900;40021930
2005;2006;40021900;40021990
2005;2006;40082910;40082900
2005;2006;40082990;40082900
2005;2006;40091210;40091200
2005;2006;40091290;40091200
2005;2006;40092210;40092200
2005;2006;40092290;40092200
2005;2006;40093210;40093200
2005;2006;40093290;40093200
2005;2006;40094210;40094200
2005;2006;40094290;40094200
2005;2006;40113010;40113000
2005;2006;40113090;40113000
2005;2006;40121310;40121300
2005;2006;40121390;40121300
2005;2006;40122010;40122000
2005;2006;40122090;40122000
2005;2006;40161010;40161000
2005;2006;40161090;40161000
2005;2006;40169310;40169300
2005;2006;40169390;40169300
2005;2006;40169910;40169920
2005;2006;40169910;40169991
2005;2006;40169910;40169999
2005;2006;40169930;40169920
2005;2006;40169982;40169991
2005;2006;40169988;40169999
2005;2006;45049010;45049080
2005;2006;45049091;45049020
2005;2006;45049099;45049080
2005;2006;48239010;48239095
2005;2006;48239080;48239095
2005;2006;52085210;52085200
2005;2006;52085290;52085200
2005;2006;62044910;62044900
2005;2006;62044990;62044900
2005;2006;62149010;62149000
2005;2006;62149090;62149000
2005;2006;68129010;68129020
2005;2006;68129010;68129095
2005;2006;68129030;68129020
2005;2006;68129080;68129095
2005;2006;68131010;68131000
2005;2006;68131090;68131000
2005;2006;68139010;68139000
2005;2006;68139090;68139000
2005;2006;70072110;70072180
2005;2006;70072191;70072120
2005;2006;70072199;70072180
2005;2006;72089000;72089020
2005;2006;72089000;72089080
2005;2006;72099000;72099020
2005;2006;72099000;72099080
2005;2006;72119000;72119020
2005;2006;72119000;72119080
2005;2006;72199000;72199020
2005;2006;72199000;72199080
2005;2006;72209000;72209020
2005;2006;72209000;72209080
2005;2006;73043110;73043120
2005;2006;73043110;73043180
2005;2006;73043191;73043120
2005;2006;73043199;73043180
2005;2006;73043920;73043952
2005;2006;73043920;73043958
2005;2006;73043920;73043992
2005;2006;73043951;73043952
2005;2006;73043959;73043958
2005;2006;73043991;73043992
2005;2006;73044110;73044100
2005;2006;73044190;73044100
2005;2006;73044930;73044992
2005;2006;73044991;73044992
2005;2006;73045130;73045181
2005;2006;73045130;73045189
2005;2006;73045191;73045181
2005;2006;73045199;73045189
2005;2006;73045950;73045992
2005;2006;73045991;73045992
2005;2006;73049010;73049000
2005;2006;73049090;73049000
2005;2006;73063010;73063011
2005;2006;73063010;73063019
2005;2006;73063010;73063041
2005;2006;73063010;73063049
2005;2006;73063010;73063072
2005;2006;73063010;73063077
2005;2006;73063021;73063011
2005;2006;73063029;73063019
2005;2006;73063051;73063041
2005;2006;73063059;73063049
2005;2006;73063071;73063072
2005;2006;73063078;73063077
2005;2006;73063090;73063080
2005;2006;73064010;73064020
2005;2006;73064010;73064080
2005;2006;73064091;73064020
2005;2006;73064099;73064080
2005;2006;73065010;73065020
2005;2006;73065010;73065080
2005;2006;73065091;73065020
2005;2006;73065099;73065080
2005;2006;73066010;73066011
2005;2006;73066010;73066019
2005;2006;73066010;73066021
2005;2006;73066010;73066029
2005;2006;73066010;73066081
2005;2006;73066010;73066089
2005;2006;73066032;73066011
2005;2006;73066034;73066019
2005;2006;73066036;73066021
2005;2006;73066038;73066029
2005;2006;73066091;73066081
2005;2006;73066099;73066089
2005;2006;73121010;73121020
2005;2006;73121010;73121041
2005;2006;73121010;73121049
2005;2006;73121010;73121061
2005;2006;73121010;73121065
2005;2006;73121010;73121069
2005;2006;73121010;73121081
2005;2006;73121010;73121083
2005;2006;73121010;73121085
2005;2006;73121010;73121089
2005;2006;73121010;73121098
2005;2006;73121030;73121020
2005;2006;73121051;73121041
2005;2006;73121059;73121049
2005;2006;73121071;73121061
2005;2006;73121075;73121065
2005;2006;73121079;73121069
2005;2006;73121082;73121081
2005;2006;73121084;73121083
2005;2006;73121086;73121085
2005;2006;73121088;73121089
2005;2006;73121099;73121098
2005;2006;73129010;73129000
2005;2006;73129090;73129000
2005;2006;73229010;73229000
2005;2006;73229090;73229000
2005;2006;73241010;73241000
2005;2006;73241090;73241000
2005;2006;73249010;73249000
2005;2006;73249090;73249000
2005;2006;73262010;73262080
2005;2006;73262090;73262080
2005;2006;74130010;74130020
2005;2006;74130010;74130080
2005;2006;74130091;74130020
2005;2006;74130099;74130080
2005;2006;76081010;76081000
2005;2006;76081090;76081000
2005;2006;76082010;76082020
2005;2006;76082010;76082081
2005;2006;76082010;76082089
2005;2006;76082030;76082020
2005;2006;76082091;76082081
2005;2006;76082099;76082089
2005;2006;81089010;81089060
2005;2006;81089070;81089060
2005;2006;83021010;83021000
2005;2006;83021090;83021000
2005;2006;83022010;83022000
2005;2006;83022090;83022000
2005;2006;83024210;83024200
2005;2006;83024290;83024200
2005;2006;83024910;83024900
2005;2006;83024990;83024900
2005;2006;83026010;83026000
2005;2006;83026090;83026000
2005;2006;83071010;83071000
2005;2006;83071090;83071000
2005;2006;83079010;83079000
2005;2006;83079090;83079000
2005;2006;84071010;84071000
2005;2006;84071090;84071000
2005;2006;84089010;84089027
2005;2006;84089010;84089041
2005;2006;84089010;84089043
2005;2006;84089010;84089045
2005;2006;84089010;84089047
2005;2006;84089010;84089061
2005;2006;84089010;84089065
2005;2006;84089010;84089067
2005;2006;84089010;84089081
2005;2006;84089010;84089085
2005;2006;84089010;84089089
2005;2006;84089029;84089027
2005;2006;84089031;84089041
2005;2006;84089033;84089043
2005;2006;84089036;84089045
2005;2006;84089037;84089047
2005;2006;84089051;84089061
2005;2006;84089055;84089065
2005;2006;84089057;84089067
2005;2006;84089071;84089081
2005;2006;84089075;84089085
2005;2006;84089099;84089089
2005;2006;84091010;84091000
2005;2006;84091090;84091000
2005;2006;84111110;84111100
2005;2006;84111190;84111100
2005;2006;84111211;84111210
2005;2006;84111213;84111230
2005;2006;84111219;84111280
2005;2006;84111290;84111210
2005;2006;84111290;84111230
2005;2006;84111290;84111280
2005;2006;84112110;84112100
2005;2006;84112190;84112100
2005;2006;84112211;84112220
2005;2006;84112219;84112280
2005;2006;84112290;84112220
2005;2006;84112290;84112280
2005;2006;84118110;84118100
2005;2006;84118190;84118100
2005;2006;84118210;84118220
2005;2006;84118210;84118260
2005;2006;84118210;84118280
2005;2006;84118291;84118220
2005;2006;84118293;84118260
2005;2006;84118299;84118280
2005;2006;84119110;84119100
2005;2006;84119190;84119100
2005;2006;84119910;84119900
2005;2006;84119990;84119900
2005;2006;84121010;84121000
2005;2006;84121090;84121000
2005;2006;84122110;84122120
2005;2006;84122110;84122180
2005;2006;84122191;84122120
2005;2006;84122199;84122180
2005;2006;84122910;84122920
2005;2006;84122910;84122981
2005;2006;84122910;84122989
2005;2006;84122950;84122920
2005;2006;84122991;84122981
2005;2006;84122999;84122989
2005;2006;84123110;84123100
2005;2006;84123190;84123100
2005;2006;84123910;84123900
2005;2006;84123990;84123900
2005;2006;84128091;84128080
2005;2006;84128099;84128080
2005;2006;84129010;84129020
2005;2006;84129010;84129040
2005;2006;84129010;84129080
2005;2006;84129030;84129020
2005;2006;84129050;84129040
2005;2006;84129090;84129080
2005;2006;84131910;84131900
2005;2006;84131990;84131900
2005;2006;84132010;84132000
2005;2006;84132090;84132000
2005;2006;84133010;84133020
2005;2006;84133010;84133080
2005;2006;84133091;84133020
2005;2006;84133099;84133080
2005;2006;84135010;84135020
2005;2006;84135010;84135040
2005;2006;84135010;84135061
2005;2006;84135010;84135069
2005;2006;84135010;84135080
2005;2006;84135030;84135020
2005;2006;84135050;84135040
2005;2006;84135071;84135061
2005;2006;84135079;84135069
2005;2006;84135090;84135080
2005;2006;84136010;84136020
2005;2006;84136010;84136031
2005;2006;84136010;84136039
2005;2006;84136010;84136061
2005;2006;84136010;84136069
2005;2006;84136010;84136070
2005;2006;84136010;84136080
2005;2006;84136030;84136020
2005;2006;84136041;84136031
2005;2006;84136049;84136039
2005;2006;84136051;84136061
2005;2006;84136059;84136069
2005;2006;84136060;84136070
2005;2006;84136090;84136080
2005;2006;84137010;84137035
2005;2006;84137010;84137045
2005;2006;84137010;84137051
2005;2006;84137010;84137059
2005;2006;84137010;84137065
2005;2006;84137010;84137075
2005;2006;84137010;84137081
2005;2006;84137010;84137089
2005;2006;84137040;84137035
2005;2006;84137050;84137045
2005;2006;84137061;84137051
2005;2006;84137069;84137059
2005;2006;84137070;84137065
2005;2006;84137080;84137075
2005;2006;84137091;84137081
2005;2006;84137099;84137089
2005;2006;84138110;84138100
2005;2006;84138190;84138100
2005;2006;84139110;84139100
2005;2006;84139190;84139100
2005;2006;84141010;84141025
2005;2006;84141010;84141081
2005;2006;84141010;84141089
2005;2006;84141030;84141025
2005;2006;84141050;84141081
2005;2006;84141080;84141089
2005;2006;84142010;84142080
2005;2006;84142091;84142020
2005;2006;84142099;84142080
2005;2006;84143010;84143020
2005;2006;84143010;84143081
2005;2006;84143010;84143089
2005;2006;84143030;84143020
2005;2006;84143091;84143081
2005;2006;84143099;84143089
2005;2006;84145110;84145100
2005;2006;84145190;84145100
2005;2006;84145910;84145920
2005;2006;84145910;84145940
2005;2006;84145910;84145980
2005;2006;84145930;84145920
2005;2006;84145950;84145940
2005;2006;84145990;84145980
2005;2006;84148010;84148011
2005;2006;84148010;84148019
2005;2006;84148010;84148022
2005;2006;84148010;84148028
2005;2006;84148010;84148051
2005;2006;84148010;84148059
2005;2006;84148010;84148073
2005;2006;84148010;84148075
2005;2006;84148010;84148078
2005;2006;84148010;84148080
2005;2006;84148021;84148011
2005;2006;84148029;84148019
2005;2006;84148031;84148022
2005;2006;84148039;84148028
2005;2006;84148041;84148051
2005;2006;84148049;84148059
2005;2006;84148060;84148073
2005;2006;84148071;84148075
2005;2006;84148079;84148078
2005;2006;84148090;84148080
2005;2006;84149010;84149000
2005;2006;84149090;84149000
2005;2006;84158110;84158100
2005;2006;84158190;84158100
2005;2006;84158210;84158200
2005;2006;84158280;84158200
2005;2006;84158310;84158300
2005;2006;84158390;84158300
2005;2006;84159010;84159000
2005;2006;84159090;84159000
2005;2006;84181010;84181020
2005;2006;84181010;84181080
2005;2006;84181091;84181020
2005;2006;84181099;84181080
2005;2006;84183010;84183020
2005;2006;84183010;84183080
2005;2006;84183091;84183020
2005;2006;84183099;84183080
2005;2006;84184010;84184020
2005;2006;84184010;84184080
2005;2006;84184091;84184020
2005;2006;84184099;84184080
2005;2006;84186110;84186100
2005;2006;84186190;84186100
2005;2006;84186910;84186920
2005;2006;84186910;84186980
2005;2006;84186991;84186920
2005;2006;84186999;84186980
2005;2006;84195010;84195000
2005;2006;84195090;84195000
2005;2006;84198110;84198120
2005;2006;84198110;84198180
2005;2006;84198191;84198120
2005;2006;84198199;84198180
2005;2006;84199010;84199085
2005;2006;84199080;84199085
2005;2006;84211910;84211980
2005;2006;84211991;84211920
2005;2006;84211994;84211940
2005;2006;84211999;84211980
2005;2006;84212110;84212100
2005;2006;84212190;84212100
2005;2006;84212310;84212300
2005;2006;84212390;84212300
2005;2006;84212910;84212900
2005;2006;84212990;84212900
2005;2006;84213110;84213100
2005;2006;84213190;84213100
2005;2006;84213910;84213920
2005;2006;84213910;84213940
2005;2006;84213910;84213960
2005;2006;84213910;84213990
2005;2006;84213930;84213920
2005;2006;84213951;84213940
2005;2006;84213971;84213960
2005;2006;84213998;84213990
2005;2006;84241010;84241020
2005;2006;84241010;84241080
2005;2006;84241091;84241020
2005;2006;84241099;84241080
2005;2006;84251110;84251100
2005;2006;84251190;84251100
2005;2006;84251910;84251920
2005;2006;84251910;84251980
2005;2006;84251991;84251920
2005;2006;84251999;84251980
2005;2006;84253110;84253100
2005;2006;84253190;84253100
2005;2006;84253910;84253920
2005;2006;84253910;84253980
2005;2006;84253991;84253920
2005;2006;84253999;84253980
2005;2006;84254210;84254200
2005;2006;84254290;84254200
2005;2006;84254910;84254900
2005;2006;84254990;84254900
2005;2006;84269910;84269900
2005;2006;84269990;84269900
2005;2006;84281010;84281020
2005;2006;84281010;84281080
2005;2006;84281091;84281020
2005;2006;84281099;84281080
2005;2006;84282010;84282098
2005;2006;84282099;84282098
2005;2006;84283310;84283300
2005;2006;84283390;84283300
2005;2006;84283910;84283990
2005;2006;84283991;84283920
2005;2006;84283993;84283940
2005;2006;84283998;84283990
2005;2006;84289010;84289097
2005;2006;84289098;84289097
2005;2006;84711010;84711000
2005;2006;84711090;84711000
2005;2006;84714110;84714100
2005;2006;84714190;84714100
2005;2006;84714910;84714900
2005;2006;84714990;84714900
2005;2006;84715010;84715000
2005;2006;84715090;84715000
2005;2006;84716010;84716020
2005;2006;84716010;84716060
2005;2006;84716010;84716080
2005;2006;84716040;84716020
2005;2006;84716050;84716060
2005;2006;84716090;84716080
2005;2006;84717010;84717020
2005;2006;84717010;84717030
2005;2006;84717010;84717050
2005;2006;84717010;84717070
2005;2006;84717010;84717080
2005;2006;84717010;84717098
2005;2006;84717040;84717020
2005;2006;84717051;84717030
2005;2006;84717053;84717050
2005;2006;84717059;84717070
2005;2006;84717060;84717080
2005;2006;84717090;84717098
2005;2006;84798910;84798997
2005;2006;84798998;84798997
2005;2006;84799010;84799093
2005;2006;84799010;84799096
2005;2006;84799092;84799093
2005;2006;84799097;84799096
2005;2006;84831010;84831021
2005;2006;84831010;84831025
2005;2006;84831010;84831029
2005;2006;84831010;84831050
2005;2006;84831010;84831095
2005;2006;84831041;84831021
2005;2006;84831051;84831025
2005;2006;84831057;84831029
2005;2006;84831060;84831050
2005;2006;84831080;84831095
2005;2006;84833010;84833032
2005;2006;84833010;84833038
2005;2006;84833010;84833080
2005;2006;84833031;84833032
2005;2006;84833039;84833038
2005;2006;84833090;84833080
2005;2006;84834010;84834021
2005;2006;84834010;84834023
2005;2006;84834010;84834025
2005;2006;84834010;84834029
2005;2006;84834010;84834030
2005;2006;84834010;84834051
2005;2006;84834010;84834059
2005;2006;84834010;84834090
2005;2006;84834082;84834021
2005;2006;84834083;84834023
2005;2006;84834084;84834025
2005;2006;84834085;84834029
2005;2006;84834092;84834030
2005;2006;84834094;84834051
2005;2006;84834096;84834059
2005;2006;84834098;84834090
2005;2006;84835010;84835020
2005;2006;84835010;84835080
2005;2006;84835091;84835020
2005;2006;84835099;84835080
2005;2006;84836010;84836020
2005;2006;84836010;84836080
2005;2006;84836091;84836020
2005;2006;84836099;84836080
2005;2006;84839010;84839020
2005;2006;84839010;84839081
2005;2006;84839010;84839089
2005;2006;84839030;84839020
2005;2006;84839092;84839081
2005;2006;84839098;84839089
2005;2006;84841010;84841000
2005;2006;84841090;84841000
2005;2006;84849010;84849000
2005;2006;84849090;84849000
2005;2006;85012010;85012000
2005;2006;85012090;85012000
2005;2006;85013110;85013100
2005;2006;85013190;85013100
2005;2006;85013210;85013220
2005;2006;85013210;85013280
2005;2006;85013291;85013220
2005;2006;85013299;85013280
2005;2006;85013310;85013300
2005;2006;85013390;85013300
2005;2006;85013410;85013492
2005;2006;85013410;85013498
2005;2006;85013491;85013492
2005;2006;85013499;85013498
2005;2006;85014010;85014020
2005;2006;85014010;85014080
2005;2006;85014091;85014020
2005;2006;85014099;85014080
2005;2006;85015110;85015100
2005;2006;85015190;85015100
2005;2006;85015210;85015220
2005;2006;85015210;85015230
2005;2006;85015210;85015290
2005;2006;85015291;85015220
2005;2006;85015293;85015230
2005;2006;85015299;85015290
2005;2006;85015310;85015381
2005;2006;85015392;85015381
2005;2006;85016110;85016120
2005;2006;85016110;85016180
2005;2006;85016191;85016120
2005;2006;85016199;85016180
2005;2006;85016210;85016200
2005;2006;85016290;85016200
2005;2006;85016310;85016300
2005;2006;85016390;85016300
2005;2006;85021110;85021120
2005;2006;85021110;85021180
2005;2006;85021191;85021120
2005;2006;85021199;85021180
2005;2006;85021210;85021200
2005;2006;85021290;85021200
2005;2006;85021310;85021320
2005;2006;85021310;85021340
2005;2006;85021310;85021380
2005;2006;85021391;85021320
2005;2006;85021393;85021340
2005;2006;85021398;85021380
2005;2006;85022010;85022020
2005;2006;85022010;85022040
2005;2006;85022010;85022060
2005;2006;85022010;85022080
2005;2006;85022091;85022020
2005;2006;85022092;85022040
2005;2006;85022094;85022060
2005;2006;85022098;85022080
2005;2006;85023110;85023100
2005;2006;85023190;85023100
2005;2006;85023910;85023920
2005;2006;85023910;85023980
2005;2006;85023991;85023920
2005;2006;85023999;85023980
2005;2006;85024010;85024000
2005;2006;85024090;85024000
2005;2006;85041010;85041020
2005;2006;85041010;85041080
2005;2006;85041091;85041020
2005;2006;85041099;85041080
2005;2006;85043110;85043121
2005;2006;85043110;85043129
2005;2006;85043110;85043180
2005;2006;85043131;85043121
2005;2006;85043139;85043129
2005;2006;85043190;85043180
2005;2006;85043210;85043220
2005;2006;85043210;85043280
2005;2006;85043230;85043220
2005;2006;85043290;85043280
2005;2006;85043310;85043300
2005;2006;85043390;85043300
2005;2006;85044010;85044030
2005;2006;85044010;85044040
2005;2006;85044010;85044055
2005;2006;85044010;85044081
2005;2006;85044010;85044084
2005;2006;85044010;85044088
2005;2006;85044010;85044090
2005;2006;85044020;85044030
2005;2006;85044050;85044040
2005;2006;85044093;85044055
2005;2006;85044094;85044081
2005;2006;85044096;85044084
2005;2006;85044097;85044088
2005;2006;85044099;85044090
2005;2006;85045010;85045020
2005;2006;85045010;85045095
2005;2006;85045030;85045020
2005;2006;85045080;85045095
2005;2006;85071010;85071041
2005;2006;85071010;85071049
2005;2006;85071010;85071092
2005;2006;85071010;85071098
2005;2006;85071031;85071041
2005;2006;85071039;85071049
2005;2006;85071081;85071092
2005;2006;85071089;85071098
2005;2006;85072010;85072041
2005;2006;85072010;85072049
2005;2006;85072010;85072092
2005;2006;85072010;85072098
2005;2006;85072031;85072041
2005;2006;85072039;85072049
2005;2006;85072081;85072092
2005;2006;85072089;85072098
2005;2006;85073010;85073020
2005;2006;85073010;85073081
2005;2006;85073010;85073089
2005;2006;85073091;85073020
2005;2006;85073093;85073081
2005;2006;85073098;85073089
2005;2006;85074010;85074000
2005;2006;85074090;85074000
2005;2006;85078010;85078020
2005;2006;85078010;85078030
2005;2006;85078010;85078080
2005;2006;85078091;85078020
2005;2006;85078094;85078030
2005;2006;85078098;85078080
2005;2006;85079010;85079020
2005;2006;85079010;85079030
2005;2006;85079010;85079090
2005;2006;85079091;85079020
2005;2006;85079093;85079030
2005;2006;85079098;85079090
2005;2006;85111010;85111000
2005;2006;85111090;85111000
2005;2006;85112010;85112000
2005;2006;85112090;85112000
2005;2006;85113010;85113000
2005;2006;85113090;85113000
2005;2006;85114010;85114000
2005;2006;85114090;85114000
2005;2006;85115010;85115000
2005;2006;85115090;85115000
2005;2006;85118010;85118000
2005;2006;85118090;85118000
2005;2006;85168010;85168020
2005;2006;85168010;85168080
2005;2006;85168091;85168020
2005;2006;85168099;85168080
2005;2006;85181010;85181030
2005;2006;85181010;85181095
2005;2006;85181020;85181030
2005;2006;85181080;85181095
2005;2006;85182110;85182100
2005;2006;85182190;85182100
2005;2006;85182210;85182200
2005;2006;85182290;85182200
2005;2006;85182910;85182930
2005;2006;85182910;85182995
2005;2006;85182920;85182930
2005;2006;85182980;85182995
2005;2006;85183010;85183095
2005;2006;85183080;85183095
2005;2006;85184010;85184081
2005;2006;85184010;85184089
2005;2006;85184091;85184081
2005;2006;85184099;85184089
2005;2006;85185010;85185000
2005;2006;85185090;85185000
2005;2006;85209010;85209000
2005;2006;85209090;85209000
2005;2006;85211010;85211020
2005;2006;85211010;85211095
2005;2006;85211030;85211020
2005;2006;85211080;85211095
2005;2006;85229010;85229041
2005;2006;85229010;85229049
2005;2006;85229010;85229070
2005;2006;85229010;85229080
2005;2006;85229051;85229041
2005;2006;85229059;85229049
2005;2006;85229093;85229070
2005;2006;85229098;85229080
2005;2006;85239000;85239010
2005;2006;85239000;85239030
2005;2006;85239000;85239090
2005;2006;85251010;85251020
2005;2006;85251050;85251020
2005;2006;85252010;85252080
2005;2006;85252091;85252020
2005;2006;85252099;85252080
2005;2006;85261010;85261000
2005;2006;85261090;85261000
2005;2006;85269111;85269120
2005;2006;85269119;85269180
2005;2006;85269190;85269120
2005;2006;85269190;85269180
2005;2006;85269210;85269200
2005;2006;85269290;85269200
2005;2006;85279010;85279080
2005;2006;85279092;85279020
2005;2006;85279098;85279080
2005;2006;85291010;85291013
2005;2006;85291010;85291065
2005;2006;85291010;85291075
2005;2006;85291010;85291085
2005;2006;85291010;85291099
2005;2006;85291015;85291013
2005;2006;85291040;85291065
2005;2006;85291045;85291075
2005;2006;85291070;85291085
2005;2006;85291090;85291099
2005;2006;85299010;85299060
2005;2006;85299010;85299095
2005;2006;85299072;85299060
2005;2006;85299088;85299095
2005;2006;85311010;85311095
2005;2006;85311080;85311095
2005;2006;85312010;85312020
2005;2006;85312010;85312040
2005;2006;85312010;85312095
2005;2006;85312030;85312020
2005;2006;85312050;85312040
2005;2006;85312080;85312095
2005;2006;85318010;85318020
2005;2006;85318010;85318095
2005;2006;85318030;85318020
2005;2006;85318080;85318095
2005;2006;85391010;85391000
2005;2006;85391090;85391000
2005;2006;85438910;85438997
2005;2006;85438995;85438997
2005;2006;85439010;85439095
2005;2006;85439080;85439095
2005;2006;85443010;85443000
2005;2006;85443090;85443000
2005;2006;88011010;88011000
2005;2006;88011090;88011000
2005;2006;88019010;88019020
2005;2006;88019010;88019080
2005;2006;88019091;88019020
2005;2006;88019099;88019080
2005;2006;88021110;88021100
2005;2006;88021190;88021100
2005;2006;88021210;88021200
2005;2006;88021290;88021200
2005;2006;88022010;88022000
2005;2006;88022090;88022000
2005;2006;88023010;88023000
2005;2006;88023090;88023000
2005;2006;88024010;88024000
2005;2006;88024090;88024000
2005;2006;88031010;88031000
2005;2006;88031090;88031000
2005;2006;88032010;88032000
2005;2006;88032090;88032000
2005;2006;88033010;88033000
2005;2006;88033090;88033000
2005;2006;88039091;88039090
2005;2006;88039098;88039090
2005;2006;88052910;88052900
2005;2006;88052990;88052900
2005;2006;90019010;90019000
2005;2006;90019090;90019000
2005;2006;90029010;90029000
2005;2006;90029090;90029000
2005;2006;90141010;90141000
2005;2006;90141090;90141000
2005;2006;90142013;90142020
2005;2006;90142018;90142080
2005;2006;90142090;90142020
2005;2006;90142090;90142080
2005;2006;90149010;90149000
2005;2006;90149090;90149000
2005;2006;90200010;90200000
2005;2006;90200090;90200000
2005;2006;90251110;90251180
2005;2006;90251191;90251120
2005;2006;90251199;90251180
